,text
2463,boojho wants to know how much air a person can hold in the lungs
2464,"what does the rubber sheet now, you should be able to explain the mechanism of breathing"
2465,make a hole in its lid and fix it on the bottle
2466,insert a plastic straw through breathe for better life regular traditional breathing exercise (pranayama) can increase the capacity of lungs to take in more air
2467,thus more oxygen can be supplied to the body cells resulting in release of more energy
2468,lime water effect of exhaled air on lime water the percentage of oxygen and carbon dioxide in inhaled and exhaled air
2469,"boojho wants to know if cockroaches, snails, fish, earthworms, ants and mosquitoes also have lungs"
2470,insects have a network of air tubes called tracheae for gas exchange
2471,"similarly, carbon dioxide from the cells goes into the tracheal tubes and moves out through spiracles"
2472,"paheli wants to know whether roots, which are underground also take in oxygen"
2473,boojho has seen in television programmes that whales and dolphins often come up to the water surface
2474,they even release a fountain of water sometimes while moving upwards
2475,soil particles root hair air space breathing organs in fish do plants also respire
2476,aerobic respiration anaerobic respiration breathing rate cellular respiration what you have learnt respiration is essential for survival of living organisms
2477,it releases energy the oxygen we inhale is used to breakdown glucose into carbon dioxide and water
2478,the breakdown of glucose occurs in the cells of an organism (cellular from the food
2479,"if the food is broken down with the use of oxygen, it is called aerobic respiration"
2480,"during heavy exercise when the supply of oxygen to our muscle cells is insufficient, food breakdown is by anaerobic respiration"
2481,"the respiratory organs for the exchange of gases vary in different during inhalation, our lungs expand and then come back to the original state as the air moves out during exhalation"
2482,"in animals like cow, buffalo, dog and cat the respiratory organs and the process of breathing are similar to those in humans"
