,text
15232,"around this calm and clear eye, there is a cloud region of about 150 km in size"
15233,"in this region, there are high speed winds (150-250 km/h) and thick clouds with heavy rains"
15234,"note: cyclones are developed over the indian ocean, bay of bengal and arabian sea"
15235,"meteorologists study weather and give various names to the cyclones as hugo, katrina, rita, hud-hud, phailin, etc"
15236,"formation of cyclones factors like temperature, humidity, wind speed, wind direction and rotation of the earth, contribute to the development of a cyclone"
15237,the energy required to form and sustain a cyclone comes from the heat of condensation of water vapour present in moist air rising from the surface of hot seawater that condenses at altitudes to form a 0cloud
15238,"when the air above the seawater is heated, a region of low pressure is created because warm and moist air rises up"
15239,* the cool air rushes in forcing up more hot air
15240,the process of moving warm air up and its replacement by cool air is repeated again and again making or setting up a cycle or air current
15241,"once the cyclone is formed, it begins to move over the surface of the sea"
15242,the strongest wind and the heaviest rain occur in the towering thunder clouds about 20-30 kilometres from the centre of the cyclone
15243,cyclone comes to an end quickly if a cyclone moves over land because it no longer receives heat energy and moisture from warm seawater
15244,note: a cyclone is known by different names in different parts of the world
15245,cyclones cause widespread destruction and loss of life in coastal areas
15246,"when the strong winds push water towards the shore even if the storm is hundreds of kilometre away, it gives the first indication of an approaching cyclone"
15247,the high-speed wind accompanying cyclone produces a tremendous force of the high-speed wind
